date,strategy,leg,ticker,action,qty,price,pnl,side
2018-04-03,yangbyungi,SHORT,SOXS,MOO_SELL,0.29249598259555315,3108844.8000000003,-14474.229138282011,
2018-04-03,yangbyungi,LONG,SOXL,STOP_BUY,158919.85536603574,9.538323597371576,0.0,
2018-04-03,yangbyungi,LONG,SOXL,LOC_SELL,39729.963841508936,9.519238167762756,-1023.2681122007198,loser
2018-04-04,yangbyungi,LONG,SOXL,MOO_SELL,119189.89152452681,8.702978944778442,-100325.60113311198,
2018-04-06,longbyungi,LONG,SOXL,STOP_BUY,260280.3313027182,9.312880808408256,0.0,
2018-04-09,longbyungi,LONG,SOXL,MOO_SELL,260280.3313027182,9.041476527214053,-72313.24359906046,
2018-04-09,yangbyungi,LONG,SOXL,STOP_BUY,128067.99056096115,9.186280364642144,0.0,
2018-04-09,yangbyungi,LONG,SOXL,LOC_SELL,32016.997640240286,8.86356603050232,-10534.609735930571,loser
2018-04-10,yangbyungi,LONG,SOXL,MOO_SELL,96050.99292072086,9.493251144886017,28856.8825979979,
2018-04-10,longbyungi,LONG,SOXL,STOP_BUY,260552.40190999408,9.645290382206438,0.0,
2018-04-11,longbyungi,LONG,SOXL,MOO_SELL,260552.40190999408,9.569879643440249,-21400.744661489967,
2018-04-11,longbyungi,LONG,SOXL,STOP_BUY,260098.71012683402,9.723146125073432,0.0,
2018-04-12,longbyungi,LONG,SOXL,MOO_SELL,260098.71012683402,9.984338486194611,66141.73425806826,
2018-04-12,longbyungi,LONG,SOXL,STOP_BUY,277127.2121098634,10.14424273663759,0.0,
2018-04-13,longbyungi,LONG,SOXL,MOO_SELL,277127.2121098634,10.652004707336426,138697.537228405,
2018-04-17,longbyungi,LONG,SOXL,STOP_BUY,336410.26675085985,10.456342664036749,0.0,
2018-04-18,longbyungi,LONG,SOXL,MOO_SELL,336410.26675085985,10.462099173545838,-526.463610001374,
2018-04-23,yangbyungi,SHORT,SOXS,STOP_BUY,0.39469889279687853,3326670.5039999997,0.0,
2018-04-23,yangbyungi,SHORT,SOXS,LOC_SELL,0.09867472319921963,3307945.2,-2076.848292865092,loser
2018-04-24,yangbyungi,SHORT,SOXS,MOO_SELL,0.29602416959765887,3226386.0,-30365.589108586195,
2018-04-24,yangbyungi,LONG,SOXL,STOP_BUY,204325.87024632597,8.677173671243189,0.0,
2018-04-24,yangbyungi,LONG,SOXL,LOC_SELL,51081.46756158149,8.125935114383697,-28458.48907063948,loser
2018-04-24,yangbyungi,SHORT,SOXS,STOP_BUY,0.3452660718605479,3423390.84,0.0,
2018-04-24,yangbyungi,SHORT,SOXS,LOC_SELL,0.08631651796513698,3387105.6,-3337.76598873944,loser
2018-04-25,yangbyungi,LONG,SOXL,MOO_SELL,153244.40268474448,8.247873855113983,-66695.57797489641,
2018-04-25,yangbyungi,SHORT,SOXS,MOO_SELL,0.25894955389541097,3334332.0,-23674.21514861111,
2018-04-25,yangbyungi,SHORT,SOXS,STOP_BUY,0.3281718078725685,3537928.0799999996,0.0,
2018-04-25,yangbyungi,SHORT,SOXS,LOC_SELL,0.08204295196814212,3401498.4000000004,-11392.359544953739,loser
2018-04-26,yangbyungi,SHORT,SOXS,MOO_SELL,0.24612885590442637,3243177.6,-73130.75744365528,
2018-04-26,yangbyungi,LONG,SOXL,STOP_BUY,218293.32214969525,8.592547400600909,0.0,
2018-04-27,yangbyungi,LONG,SOXL,MOO_SELL,218293.32214969525,8.899548282146455,65679.79964818084,
2018-04-30,longbyungi,LONG,SOXL,STOP_BUY,379408.47355535254,8.53026261261463,0.0,
2018-05-01,longbyungi,LONG,SOXL,MOO_SELL,379408.47355535254,8.062633269786835,-179625.9550064979,
2018-05-01,longbyungi,LONG,SOXL,STOP_BUY,389327.8556238611,8.19176043543577,0.0,
2018-05-02,longbyungi,LONG,SOXL,MOO_SELL,389327.8556238611,8.527067303180695,128266.11692187842,
2018-05-03,longbyungi,LONG,SOXL,STOP_BUY,384742.3959846056,8.327161306307314,0.0,
2018-05-04,longbyungi,LONG,SOXL,MOO_SELL,384742.3959846056,8.377142684459686,16980.556305724196,
2018-05-04,longbyungi,LONG,SOXL,STOP_BUY,406837.0736778089,8.511306878077983,0.0,
2018-05-07,longbyungi,LONG,SOXL,MOO_SELL,406837.0736778089,9.330665204048158,330804.7721325676,
2018-05-07,longbyungi,LONG,SOXL,STOP_BUY,394135.6554247915,9.48010054497242,0.0,
2018-05-08,longbyungi,LONG,SOXL,MOO_SELL,394135.6554247915,9.326001208782198,-63330.29720410379,
2018-05-08,longbyungi,LONG,SOXL,STOP_BUY,389954.59967606876,9.475361853454112,0.0,
2018-05-09,longbyungi,LONG,SOXL,MOO_SELL,389954.59967606876,9.714473028659821,90623.39507265994,
2018-05-09,longbyungi,LONG,SOXL,STOP_BUY,418553.4539493126,9.87005524677515,0.0,
